"cruiseID","station","time","lat","lon","temp","sal","depth","ODO_molL","ODO_perc","turb","chla","sigma0"
"V2108","TA7","02-Aug-2021 22:37:06",77.94948,-78.29783,-0.243362426757812,30.8861258824666,7.75,398.646275838216,107.387209574382,1.61641438802083,0.499176025390625,24.7998120895797
"V2108","TA7","02-Aug-2021 22:37:07",77.94948,-78.29783,-0.240619659423828,30.9350075721741,8.25,399.203010559082,107.581491470337,1.71517944335938,0.477439880371094,24.8391623967832
"V2108","TA7","02-Aug-2021 22:37:08",77.94948,-78.29783,-0.241180419921875,30.9555927912394,8.75,398.730061848958,107.467788696289,1.49686686197917,0.475962320963542,24.8558028390833
"V2108","TA7","02-Aug-2021 22:37:09",77.94948,-78.29783,-0.252781459263393,30.9986084529332,9.25,400.589072091239,107.967674255371,1.55671037946429,0.429591587611607,24.890974211932
"V2108","TA7","02-Aug-2021 22:37:09",77.94948,-78.29783,-0.2064208984375,31.098401705424,9.75,399.95686340332,108.00520324707,1.38179524739583,0.387176513671875,24.9697023089013
"V2108","TA7","02-Aug-2021 22:37:10",77.94948,-78.29783,-0.174076080322266,31.134491443634,10.25,401.541114807129,108.55359172821,1.50033569335938,0.383399963378906,24.997533104234
"V2108","TA7","02-Aug-2021 22:37:11",77.94948,-78.29783,-0.172312418619792,31.1408199734158,10.75,401.6083984375,108.581623501248,1.369873046875,0.375569661458333,25.0025623716333
"V2108","TA7","02-Aug-2021 22:37:12",77.94948,-78.29783,-0.156167166573661,31.175379889352,11.25,401.106105259487,108.518410818917,1.29771205357143,0.327558244977679,25.0297888421348
"V2108","TA7","02-Aug-2021 22:37:13",77.94948,-78.29783,-0.133031209309896,31.2073141733805,11.75,401.622192382812,108.748992919922,1.28495279947917,0.309326171875,25.0546039686053
"V2108","TA7","02-Aug-2021 22:37:14",77.94948,-78.29783,-0.135707855224609,31.2226967811584,12.25,402.008686065674,108.857491493225,1.25570678710938,0.316032409667969,25.0671175892442
"V2108","TA7","02-Aug-2021 22:37:15",77.94948,-78.29783,-0.211237589518229,31.2518161137899,12.75,401.777272542318,108.598384857178,1.185791015625,0.365386962890625,25.0936667000867
"V2108","TA7","02-Aug-2021 22:37:16",77.94948,-78.29783,-0.258224487304688,31.2825949986776,13.25,402.135335286458,108.582431793213,1.21781412760417,0.355489095052083,25.1203692838615
"V2108","TA7","02-Aug-2021 22:37:16",77.94948,-78.29783,-0.556390380859375,31.2714962005615,13.75,401.70244140625,107.59750213623,1.416796875,0.45111083984375,25.1225465425196
"V2108","TA7","02-Aug-2021 22:37:17",77.94948,-78.29783,-0.557635498046875,31.3475845336914,14.25,401.164501953125,107.506083679199,1.46943359375,0.410791015625,25.1840708327506
"V2108","TA7","02-Aug-2021 22:37:18",77.94948,-78.29783,-0.55086669921875,31.3496894836426,14.75,400.306579589844,107.297021484375,1.347998046875,0.3654541015625,25.185524746104
"V2108","TA7","02-Aug-2021 22:37:18",77.94948,-78.29783,-0.65458984375,31.3524822235107,15.25,398.871905517578,106.617971801758,1.436865234375,0.38721923828125,25.1913948309814
"V2108","TA7","02-Aug-2021 22:37:19",77.94948,-78.29783,-0.860704694475446,31.3794727325439,15.75,396.287968226842,105.361935206822,1.67190987723214,0.427777971540179,25.2199703264905
"V2108","TA7","02-Aug-2021 22:37:20",77.94948,-78.29783,-0.854339599609375,31.4172069004604,16.25,392.341844831194,104.357526506696,1.590087890625,0.417898995535714,25.2502924960249
"V2108","TA7","02-Aug-2021 22:37:21",77.94948,-78.29783,-0.824366978236607,31.4277428218297,16.75,392.627284458705,104.525428771973,1.53707449776786,0.366585867745536,25.2578565254039
"V2108","TA7","02-Aug-2021 22:37:22",77.94948,-78.29783,-0.814723423549107,31.4280485425677,17.25,388.969007219587,103.578617640904,1.50673130580357,0.333251953125,25.257787896192
"V2108","TA7","02-Aug-2021 22:37:22",77.94948,-78.29783,-0.78778076171875,31.441596031189,17.75,387.482137044271,103.267206827799,1.46940104166667,0.348765055338542,25.2678675058867
